168880150		read	0	83	9	8192	4,589,50538616,-;RDX: ffffffff90939cd3 RSI: fffffffffffffffb RDI: ffff93bb8d494a02\n
168888098		read	0	83	9	8192	4,590,50538617,-;RBP: ffffa800c0013d50 R08: 0000000000000005 R09: ffff93bb8d494a0b\n
168898466		read	0	83	9	8192	4,591,50538617,-;R10: ffffffffffffffff R11: ffff93bb8366e301 R12: ffff93bb8d4945c0\n
168904570		read	0	83	9	8192	4,592,50538618,-;R13: 0000000000000003 R14: 0000000000000042 R15: 0000000000000003\n
168910439		read	0	94	9	8192	4,593,50538619,-;FS:  00007f1cf24ab940(0000) GS:ffff93c27fac0000(0000) knlGS:0000000000000000\n
168917195		read	0	67	9	8192	4,594,50538619,-;CS:  0010 DS: 0000 ES: 0000 CR0: 0000000080050033\n
168924510		read	0	83	9	8192	4,595,50538620,-;CR2: 000055abf833e098 CR3: 0000000102eb6000 CR4: 00000000000106e0\n
168931370		read	0	29	9	8192	4,596,50538622,-;Call Trace:\n
168938382		read	0	25	9	8192	4,597,50538623,-; <TASK>\n
168944280		read	0	37	9	8192	4,598,50538625,-; ? __warn+0x7d/0xc0\n
168951093		read	0	42	9	8192	4,599,50538627,-; ? vsnprintf+0x4ad/0x550\n
168957081		read	0	42	9	8192	4,600,50538629,-; ? report_bug+0xe2/0x150\n
168962945		read	0	41	9	8192	4,601,50538630,-; ? handle_bug+0x41/0x70\n
168968922		read	0	45	9	8192	4,602,50538632,-; ? exc_invalid_op+0x13/0x60\n
168975129		read	0	49	9	8192	4,603,50538632,-; ? asm_exc_invalid_op+0x16/0x20\n
168981632		read	0	42	9	8192	4,604,50538635,-; ? vsnprintf+0x4ad/0x550\n
168990849		read	0	41	9	8192	4,605,50538637,-; ? vsnprintf+0x6d/0x550\n
168996738		read	0	37	9	8192	4,606,50538638,-; snprintf+0x51/0x70\n
169003503		read	0	41	9	8192	4,607,50538639,-; ? __kmalloc+0x49/0x150\n
169010562		read	0	44	9	8192	4,608,50538641,-; _iovec_to_str+0x111/0x150\n
169016502		read	0	48	9	8192	4,609,50538644,-; user_msghdr_to_str+0xab/0x1b0\n
169021946		read	0	47	9	8192	4,610,50538645,-; __x64_sys_sendmsg+0x8b/0x100\n
169028493		read	0	42	9	8192	4,611,50538647,-; do_syscall_64+0x58/0xc0\n
169035316		read	0	57	9	8192	4,612,50538648,-; ? exit_to_user_mode_prepare+0x37/0x1b0\n
169041321		read	0	56	9	8192	4,613,50538651,-; ? syscall_exit_to_user_mode+0x27/0x40\n
169048043		read	0	44	9	8192	4,614,50538652,-; ? do_syscall_64+0x67/0xc0\n
169054074		read	0	51	9	8192	4,615,50538653,-; ? do_user_addr_fault+0x1b0/0x580\n
169060908		read	0	57	9	8192	4,616,50538655,-; ? exit_to_user_mode_prepare+0x37/0x1b0\n
169067272		read	0	59	9	8192	4,617,50538656,-; entry_SYSCALL_64_after_hwframe+0x64/0xce\n
169072915		read	0	42	9	8192	4,618,50538658,-;RIP: 0033:0x7f1cf2929b2d\n
169079245		read	0	217	9	8192	4,619,50538659,-;Code: 28 89 54 24 1c 48 89 74 24 10 89 7c 24 08 e8 8a ac f7 ff 8b 54 24 1c 48 8b 74 24 10 41 89 c0 8b 7c 24 08 b8 2e 00 00 00 0f 05 <48> 3d 00 f0 ff ff 77 33 44 89 c7 48 89 44 24 08 e8 de ac f7 ff 48\n
169087770		read	0	88	9	8192	4,620,50538660,-;RSP: 002b:00007fffd8e31760 EFLAGS: 00000293 ORIG_RAX: 000000000000002e\n
169094836		read	0	83	9	8192	4,621,50538661,-;RAX: ffffffffffffffda RBX: 000055abf83dc500 RCX: 00007f1cf2929b2d\n
169101235		read	0	83	9	8192	4,622,50538662,-;RDX: 0000000000004040 RSI: 00007fffd8e31790 RDI: 000000000000004f\n
169107836		read	0	83	9	8192	4,623,50538662,-;RBP: 000055abf83dc698 R08: 0000000000000000 R09: 0000000000000001\n
169113678		read	0	83	9	8192	4,624,50538663,-;R10: 00007fffd8ef1080 R11: 0000000000000293 R12: 00007f1cf2ca4a30\n
169119459		read	0	83	9	8192	4,625,50538663,-;R13: 00007fffd8e31958 R14: 000055abf8243c10 R15: 000055abf83dc500\n
169125238		read	0	26	9	8192	4,626,50538664,-; </TASK>\n
169131934		read	0	54	9	8192	4,627,50538665,-;---[ end trace 0000000000000000 ]---\n
499895808		read	0	8	16	8	
6103780752		read	0	16	32	1024	systemd-timesyn\n/avahi-daemon.service\ne\ndev\ne\n
6103783596		read	0	0	32	1024	
6103810448		read	0	31	32	4104	/lib/systemd/systemd-timesyncd
6103830009		read	0	1392	32	4104	Name:	systemd-timesyn\nUmask:	0022\nState:	S (sleeping)\nTgid:	526\nNgid:	0\nPid:	526\nPPid:	1\nTracerPid:	0\nUid:	997	997	997	997\nGid:	997	997	997	997\nFDSize:	64\nGroups:	997 \nNStgid:	526\nNSpid:	526\nNSpgid:	526\nNSsid:	526\nVmPeak:	  155604 kB\nVmSize:	   90236 kB\nVmLck:	       0 kB\nVmPin:	       0 kB\nVmHWM:	    6792 kB\nVmRSS:	    6792 kB\nRssAnon:	     952 kB\nRssFile:	    5840 kB\nRssShmem:	       0 kB\nVmData:	    8820 kB\nVmStk:	     132 kB\nVmExe:	      24 kB\nVmLib:	    9788 kB\nVmPTE:	      80 kB\nVmSwap:	       0 kB\nHugetlbPages:	       0 kB\nCoreDumping:	0\nTHP_enabled:	1\nThreads:	2\nSigQ:	0/128166\nSigPnd:	0000000000000000\nShdPnd:	0000000000000000\nSigBlk:	0000000000004002\nSigIgn:	0000000000001000\nSigCgt:	0000000100000000\nCapInh:	0000000002000000\nCapPrm:	0000000002000000\nCapEff:	0000000002000000\nCapBnd:	0000000002000000\nCapAmb:	0000000002000000\nNoNewPrivs:	1\nSeccomp:	2\nSeccomp_filters:	31\nSpeculation_Store_Bypass:	vulnerable\nSpeculationIndirectBranch:	always enabled\nCpus_allowed:	fffff
6103840143		read	0	11	32	4095	unconfined\n
6103847035		read	0	10	32	1024	4294967295
6103847637		read	0	0	32	1024	
6103853833		read	0	10	32	1024	4294967295
6103854611		read	0	0	32	1024	
6103861683		read	0	43	32	1024	0::/system.slice/systemd-timesyncd.service\n\ne\n
6103863570		read	0	0	32	1024	
6828465107		read	0	8	16	8	
12096197193		read	0	8	29	1024	systemd\n
12096198748		read	0	0	29	1024	
12096218745		read	0	11	29	4104	/sbin/init
12096234395		read	0	1356	29	4104	Name:	systemd\nUmask:	0000\nState:	R (running)\nTgid:	1\nNgid:	0\nPid:	1\nPPid:	0\nTracerPid:	0\nUid:	0	0	0	0\nGid:	0	0	0	0\nFDSize:	128\nGroups:	 \nNStgid:	1\nNSpid:	1\nNSpgid:	1\nNSsid:	1\nVmPeak:	  167476 kB\nVmSize:	  102276 kB\nVmLck:	       0 kB\nVmPin:	       0 kB\nVmHWM:	   12368 kB\nVmRSS:	   12368 kB\nRssAnon:	    3120 kB\nRssFile:	    9248 kB\nRssShmem:	       0 kB\nVmData:	   18880 kB\nVmStk:	     132 kB\nVmExe:	      40 kB\nVmLib:	   10668 kB\nVmPTE:	      88 kB\nVmSwap:	       0 kB\nHugetlbPages:	       0 kB\nCoreDumping:	0\nTHP_enabled:	1\nThreads:	1\nSigQ:	1/128166\nSigPnd:	0000000000000000\nShdPnd:	0000000000000000\nSigBlk:	7fe3c0fe28014a03\nSigIgn:	0000000000001000\nSigCgt:	00000001000004ec\nCapInh:	0000000000000000\nCapPrm:	000001ffffffffff\nCapEff:	000001ffffffffff\nCapBnd:	000001ffffffffff\nCapAmb:	0000000000000000\nNoNewPrivs:	0\nSeccomp:	0\nSeccomp_filters:	0\nSpeculation_Store_Bypass:	vulnerable\nSpeculationIndirectBranch:	always enabled\nCpus_allowed:	ffffff\nCpus_allowed_list:	0-23\nMems_allowed:	
12096242775		read	0	11	29	4095	unconfined\n
12096248114		read	0	10	29	1024	4294967295
12096248650		read	0	0	29	1024	
12096254264		read	0	10	29	1024	4294967295
12096254889		read	0	0	29	1024	
12096261029		read	0	15	29	1024	0::/init.scope\n
12096262356		read	0	0	29	1024	
12656457400		read	0	8	16	8	
29891056195		read	0	8	32	1024	systemd\n
29891057864		read	0	0	32	1024	
29891073608		read	0	11	32	4104	/sbin/init
29891087637		read	0	1356	32	4104	Name:	systemd\nUmask:	0000\nState:	R (running)\nTgid:	1\nNgid:	0\nPid:	1\nPPid:	0\nTracerPid:	0\nUid:	0	0	0	0\nGid:	0	0	0	0\nFDSize:	128\nGroups:	 \nNStgid:	1\nNSpid:	1\nNSpgid:	1\nNSsid:	1\nVmPeak:	  167476 kB\nVmSize:	  102276 kB\nVmLck:	       0 kB\nVmPin:	       0 kB\nVmHWM:	   12368 kB\nVmRSS:	   12368 kB\nRssAnon:	    3120 kB\nRssFile:	    9248 kB\nRssShmem:	       0 kB\nVmData:	   18880 kB\nVmStk:	     132 kB\nVmExe:	      40 kB\nVmLib:	   10668 kB\nVmPTE:	      88 kB\nVmSwap:	       0 kB\nHugetlbPages:	       0 kB\nCoreDumping:	0\nTHP_enabled:	1\nThreads:	1\nSigQ:	2/128166\nSigPnd:	0000000000000000\nShdPnd:	0000000000010000\nSigBlk:	7fe3c0fe28014a03\nSigIgn:	0000000000001000\nSigCgt:	00000001000004ec\nCapInh:	0000000000000000\nCapPrm:	000001ffffffffff\nCapEff:	000001ffffffffff\nCapBnd:	000001ffffffffff\nCapAmb:	0000000000000000\nNoNewPrivs:	0\nSeccomp:	0\nSeccomp_filters:	0\nSpeculation_Store_Bypass:	vulnerable\nSpeculationIndirectBranch:	always enabled\nCpus_allowed:	ffffff\nCpus_allowed_list:	0-23\nMems_allowed:	
29891095801		read	0	11	32	4095	unconfined\n
29891101255		read	0	10	32	1024	4294967295
29891102532		read	0	0	32	1024	
29891107599		read	0	10	32	1024	4294967295
29891108174		read	0	0	32	1024	
29891114230		read	0	15	32	1024	0::/init.scope\n
29891115589		read	0	0	32	1024	
31006624327		read	0	8	16	8	
33559235404		read	0	6	29	1024	login\n
33559237325		read	0	0	29	1024	
33559258529		read	0	23	29	4104	/bin/login
33559276468		read	0	1363	29	4104	Name:	login\nUmask:	0022\nState:	R (running)\nTgid:	843\nNgid:	0\nPid:	843\nPPid:	1\nTracerPid:	0\nUid:	0	0	0	0\nGid:	0	0	0	0\nFDSize:	128\nGroups:	 \nNStgid:	843\nNSpid:	843\nNSpgid:	843\nNSsid:	843\nVmPeak:	   22452 kB\nVmSize:	    6168 kB\nVmLck:	       0 kB\nVmPin:	       0 kB\nVmHWM:	   19852 kB\nVmRSS:	    3664 kB\nRssAnon:	     524 kB\nRssFile:	    3140 kB\nRssShmem:	       0 kB\nVmData:	     616 kB\nVmStk:	     132 kB\nVmExe:	      24 kB\nVmLib:	    3348 kB\nVmPTE:	      52 kB\nVmSwap:	       0 kB\nHugetlbPages:	       0 kB\nCoreDumping:	0\nTHP_enabled:	1\nThreads:	1\nSigQ:	1/128166\nSigPnd:	0000000000000000\nShdPnd:	0000000000000000\nSigBlk:	0000000000000000\nSigIgn:	0000000000000000\nSigCgt:	0000000000002000\nCapInh:	0000000000000000\nCapPrm:	000001ffffffffff\nCapEff:	000001ffffffffff\nCapBnd:	000001ffffffffff\nCapAmb:	0000000000000000\nNoNewPrivs:	0\nSeccomp:	0\nSeccomp_filters:	0\nSpeculation_Store_Bypass:	vulnerable\nSpeculationIndirectBranch:	always enabled\nCpus_allowed:	ffffff\nCpus_allowed_list:	0-23\nMems
33559287917		read	0	11	29	4095	unconfined\n
33559294640		read	0	1	29	1024	1{z -V
33559295240		read	0	0	29	1024	
33559300827		read	0	4	29	1024	1000-V
33559301458		read	0	0	29	1024	
33559310039		read	0	55	29	1024	0::/system.slice/system-getty.slice/getty@tty1.service\n
33559311273		read	0	0	29	1024	
33640187817		read	0	8	29	1024	systemd\n
33640189433		read	0	0	29	1024	
33640214020		read	0	11	29	4104	/sbin/init
33640231116		read	0	1356	29	4104	Name:	systemd\nUmask:	0000\nState:	R (running)\nTgid:	1\nNgid:	0\nPid:	1\nPPid:	0\nTracerPid:	0\nUid:	0	0	0	0\nGid:	0	0	0	0\nFDSize:	128\nGroups:	 \nNStgid:	1\nNSpid:	1\nNSpgid:	1\nNSsid:	1\nVmPeak:	  233348 kB\nVmSize:	  167812 kB\nVmLck:	       0 kB\nVmPin:	       0 kB\nVmHWM:	   12384 kB\nVmRSS:	   12384 kB\nRssAnon:	    3136 kB\nRssFile:	    9248 kB\nRssShmem:	       0 kB\nVmData:	   19012 kB\nVmStk:	     132 kB\nVmExe:	      40 kB\nVmLib:	   10668 kB\nVmPTE:	      92 kB\nVmSwap:	       0 kB\nHugetlbPages:	       0 kB\nCoreDumping:	0\nTHP_enabled:	1\nThreads:	1\nSigQ:	1/128166\nSigPnd:	0000000000000000\nShdPnd:	0000000000000000\nSigBlk:	7fe3c0fe28014a03\nSigIgn:	0000000000001000\nSigCgt:	00000001000004ec\nCapInh:	0000000000000000\nCapPrm:	000001ffffffffff\nCapEff:	000001ffffffffff\nCapBnd:	000001ffffffffff\nCapAmb:	0000000000000000\nNoNewPrivs:	0\nSeccomp:	0\nSeccomp_filters:	0\nSpeculation_Store_Bypass:	vulnerable\nSpeculationIndirectBranch:	always enabled\nCpus_allowed:	ffffff\nCpus_allowed_list:	0-23\nMems_allowed:	
33640240895		read	0	11	29	4095	unconfined\n
33640247368		read	0	10	29	1024	4294967295
33640248310		read	0	0	29	1024	
33640253829		read	0	10	29	1024	4294967295
33640254581		read	0	0	29	1024	
33640261788		read	0	15	29	1024	0::/init.scope\n
33640263391		read	0	0	29	1024	
33685619233		read	0	15	32	1024	systemd-logind\n
33685621019		read	0	0	32	1024	
33685639044		read	0	28	32	4104	/lib/systemd/systemd-logind
33685653372		read	0	1371	32	4120	Name:	systemd-logind\nUmask:	0022\nState:	R (running)\nTgid:	718\nNgid:	0\nPid:	718\nPPid:	1\nTracerPid:	0\nUid:	0	0	0	0\nGid:	0	0	0	0\nFDSize:	64\nGroups:	 \nNStgid:	718\nNSpid:	718\nNSpgid:	718\nNSsid:	718\nVmPeak:	   25188 kB\nVmSize:	   25188 kB\nVmLck:	       0 kB\nVmPin:	       0 kB\nVmHWM:	    7920 kB\nVmRSS:	    7920 kB\nRssAnon:	    1040 kB\nRssFile:	    6880 kB\nRssShmem:	       0 kB\nVmData:	    8796 kB\nVmStk:	     132 kB\nVmExe:	     140 kB\nVmLib:	    9924 kB\nVmPTE:	      76 kB\nVmSwap:	       0 kB\nHugetlbPages:	       0 kB\nCoreDumping:	0\nTHP_enabled:	1\nThreads:	1\nSigQ:	1/128166\nSigPnd:	0000000000000000\nShdPnd:	0000000000000000\nSigBlk:	0000000200014003\nSigIgn:	0000000400001000\nSigCgt:	0000000100000000\nCapInh:	0000000000000000\nCapPrm:	000000024420020f\nCapEff:	000000024420020f\nCapBnd:	000000024420020f\nCapAmb:	0000000000000000\nNoNewPrivs:	1\nSeccomp:	2\nSeccomp_filters:	29\nSpeculation_Store_Bypass:	vulnerable\nSpeculationIndirectBranch:	always enabled\nCpus_allowed:	ffffff\nCpus_allowed_list:	
33685661969		read	0	11	32	4095	unconfined\n
33685667107		read	0	10	32	1024	4294967295
33685667802		read	0	0	32	1024	
33685672763		read	0	10	32	1024	4294967295
33685673302		read	0	0	32	1024	
33685679637		read	0	40	32	1024	0::/system.slice/systemd-logind.service\ny@tty1.service\n
33685681126		read	0	0	32	1024	
33844760360		read	0	10	32	1024	(systemd)\n
33844761848		read	0	0	32	1024	
33844780202		read	0	10	32	4104	(systemd)
33844796974		read	0	1410	32	4104	Name:	(systemd)\nUmask:	0022\nState:	R (running)\nTgid:	909\nNgid:	0\nPid:	909\nPPid:	1\nTracerPid:	0\nUid:	0	0	0	0\nGid:	0	0	0	0\nFDSize:	128\nGroups:	24 25 27 29 30 44 46 100 106 111 113 116 1000 \nNStgid:	909\nNSpid:	909\nNSpgid:	909\nNSsid:	909\nVmPeak:	  168944 kB\nVmSize:	  168924 kB\nVmLck:	       0 kB\nVmPin:	       0 kB\nVmHWM:	    7748 kB\nVmRSS:	    7748 kB\nRssAnon:	    3260 kB\nRssFile:	    4488 kB\nRssShmem:	       0 kB\nVmData:	   19112 kB\nVmStk:	     132 kB\nVmExe:	      40 kB\nVmLib:	   11276 kB\nVmPTE:	      92 kB\nVmSwap:	       0 kB\nHugetlbPages:	       0 kB\nCoreDumping:	0\nTHP_enabled:	1\nThreads:	1\nSigQ:	1/128166\nSigPnd:	0000000000000000\nShdPnd:	0000000000000000\nSigBlk:	0000000000000000\nSigIgn:	0000000000001000\nSigCgt:	0000000100000000\nCapInh:	0000000000000000\nCapPrm:	000001ffffffffff\nCapEff:	000001ffffffffff\nCapBnd:	000001ffffffffff\nCapAmb:	0000000000000000\nNoNewPrivs:	0\nSeccomp:	0\nSeccomp_filters:	0\nSpeculation_Store_Bypass:	vulnerable\nSpeculationIndirectBranch:	always enabled\n
33844806195		read	0	11	32	4095	unconfined\n
33844812137		read	0	1	32	1024	2{z -V
33844812641		read	0	0	32	1024	
33844817397		read	0	4	32	1024	1000-V
33844817947		read	0	0	32	1024	
33844825516		read	0	49	32	1024	0::/user.slice/user-1000.slice/user@1000.service\nrvice\n
33844826929		read	0	0	32	1024	
34248061654		read	0	8	16	8	
34713064069		read	0	8	32	1024	systemd\n
34713065711		read	0	0	32	1024	
34713086351		read	0	28	32	4120	/lib/systemd/systemd
34713100948		read	0	1434	32	4120	Name:	systemd\nUmask:	0022\nState:	R (running)\nTgid:	909\nNgid:	0\nPid:	909\nPPid:	1\nTracerPid:	0\nUid:	1000	1000	1000	1000\nGid:	1000	1000	1000	1000\nFDSize:	128\nGroups:	24 25 27 29 30 44 46 100 106 111 113 116 1000 \nNStgid:	909\nNSpid:	909\nNSpgid:	909\nNSsid:	909\nVmPeak:	   19020 kB\nVmSize:	   19016 kB\nVmLck:	       0 kB\nVmPin:	       0 kB\nVmHWM:	   10648 kB\nVmRSS:	   10648 kB\nRssAnon:	    1724 kB\nRssFile:	    8924 kB\nRssShmem:	       0 kB\nVmData:	    1032 kB\nVmStk:	     132 kB\nVmExe:	      40 kB\nVmLib:	   10668 kB\nVmPTE:	      76 kB\nVmSwap:	       0 kB\nHugetlbPages:	       0 kB\nCoreDumping:	0\nTHP_enabled:	1\nThreads:	1\nSigQ:	1/128166\nSigPnd:	0000000000000000\nShdPnd:	0000000000010000\nSigBlk:	7fe3c0fe28014a03\nSigIgn:	0000000000001000\nSigCgt:	0000000000000000\nCapInh:	0000000000000000\nCapPrm:	0000000000000000\nCapEff:	0000000000000000\nCapBnd:	000001ffffffffff\nCapAmb:	0000000000000000\nNoNewPrivs:	0\nSeccomp:	0\nSeccomp_filters:	0\nSpeculation_Store_Bypass:	vulnerable\nSpeculationIndirectB
34713109494		read	0	11	32	4095	unconfined\n
34713115799		read	0	1	32	1024	2{z -V
34713116313		read	0	0	32	1024	
34713121922		read	0	4	32	1024	1000-V
34740203806		read	0	60	32	1024	0::/user.slice/user-1000.slice/user@1000.service/init.scope\n
34740215304		read	0	0	32	1024	
34746042898		read	0	172	9	8192	44,628,85136828,-;systemd-journald[478]: File /var/log/journal/4b9b08d6953441ac9626d6c2ad0eb6b4/user-1000.journal corrupted or uncleanly shut down, renaming and replacing.\n
34843809470		read	0	8	32	1024	systemd\n
34843827043		read	0	11	32	4104	/sbin/init
34843842779		read	0	1356	32	4104	Name:	systemd\nUmask:	0000\nState:	R (running)\nTgid:	1\nNgid:	0\nPid:	1\nPPid:	0\nTracerPid:	0\nUid:	0	0	0	0\nGid:	0	0	0	0\nFDSize:	128\nGroups:	 \nNStgid:	1\nNSpid:	1\nNSpgid:	1\nNSsid:	1\nVmPeak:	  233348 kB\nVmSize:	  167812 kB\nVmLck:	       0 kB\nVmPin:	       0 kB\nVmHWM:	   12388 kB\nVmRSS:	   12388 kB\nRssAnon:	    3140 kB\nRssFile:	    9248 kB\nRssShmem:	       0 kB\nVmData:	   19012 kB\nVmStk:	     132 kB\nVmExe:	      40 kB\nVmLib:	   10668 kB\nVmPTE:	      92 kB\nVmSwap:	       0 kB\nHugetlbPages:	       0 kB\nCoreDumping:	0\nTHP_enabled:	1\nThreads:	1\nSigQ:	1/128166\nSigPnd:	0000000000000000\nShdPnd:	0000000000000000\nSigBlk:	7fe3c0fe28014a03\nSigIgn:	0000000000001000\nSigCgt:	00000001000004ec\nCapInh:	0000000000000000\nCapPrm:	000001ffffffffff\nCapEff:	000001ffffffffff\nCapBnd:	000001ffffffffff\nCapAmb:	0000000000000000\nNoNewPrivs:	0\nSeccomp:	0\nSeccomp_filters:	0\nSpeculation_Store_Bypass:	vulnerable\nSpeculationIndirectBranch:	always enabled\nCpus_allowed:	ffffff\nCpus_allowed_list:	0-23\nMems_allowed:	
34843851098		read	0	11	32	4095	unconfined\n
34843856747		read	0	10	32	1024	4294967295
34843857292		read	0	0	32	1024	
34843862338		read	0	10	32	1024	4294967295
34843862885		read	0	0	32	1024	
34843868793		read	0	15	32	1024	0::/init.scope\n
34843870025		read	0	0	32	1024	
35005463924		read	0	8	16	8	
35462384023		read	0	9	38	1024	pipewire\n
35462385705		read	0	0	38	1024	
35462403132		read	0	18	38	4104	/usr/bin/pipewire
35462418580		read	0	1435	38	4104	Name:	pipewire\nUmask:	0022\nState:	R (running)\nTgid:	933\nNgid:	0\nPid:	933\nPPid:	909\nTracerPid:	0\nUid:	1000	1000	1000	1000\nGid:	1000	1000	1000	1000\nFDSize:	64\nGroups:	24 25 27 29 30 44 46 100 106 111 113 116 1000 \nNStgid:	933\nNSpid:	933\nNSpgid:	933\nNSsid:	933\nVmPeak:	   10572 kB\nVmSize:	   10572 kB\nVmLck:	       0 kB\nVmPin:	       0 kB\nVmHWM:	    4432 kB\nVmRSS:	    4432 kB\nRssAnon:	     624 kB\nRssFile:	    3808 kB\nRssShmem:	       0 kB\nVmData:	     432 kB\nVmStk:	     132 kB\nVmExe:	       4 kB\nVmLib:	    4728 kB\nVmPTE:	      60 kB\nVmSwap:	       0 kB\nHugetlbPages:	       0 kB\nCoreDumping:	0\nTHP_enabled:	1\nThreads:	1\nSigQ:	0/128166\nSigPnd:	0000000000000000\nShdPnd:	0000000000000000\nSigBlk:	0000000000004002\nSigIgn:	0000000000001000\nSigCgt:	0000000000000000\nCapInh:	0000000000000000\nCapPrm:	0000000000000000\nCapEff:	0000000000000000\nCapBnd:	000001ffffffffff\nCapAmb:	0000000000000000\nNoNewPrivs:	1\nSeccomp:	2\nSeccomp_filters:	9\nSpeculation_Store_Bypass:	vulnerable\nSpeculationIndirec
35462429486		read	0	11	38	4095	unconfined\n
35462435794		read	0	1	38	1024	2{z -V
35462436247		read	0	0	38	1024	
35462441634		read	0	4	38	1024	1000-V
35462442130		read	0	0	38	1024	
35462449964		read	0	80	38	1024	0::/user.slice/user-1000.slice/user@1000.service/session.slice/pipewire.service\n
35462451626		read	0	0	38	1024	
35470561942		read	0	15	38	1024	pipewire-pulse\n
35470563601		read	0	0	38	1024	
35470582348		read	0	24	38	4104	/usr/bin/pipewire-pulse
35470600104		read	0	1440	38	4104	Name:	pipewire-pulse\nUmask:	0022\nState:	R (running)\nTgid:	942\nNgid:	0\nPid:	942\nPPid:	909\nTracerPid:	0\nUid:	1000	1000	1000	1000\nGid:	1000	1000	1000	1000\nFDSize:	64\nGroups:	24 25 27 29 30 44 46 100 106 111 113 116 1000 \nNStgid:	942\nNSpid:	942\nNSpgid:	942\nNSsid:	942\nVmPeak:	   10572 kB\nVmSize:	   10572 kB\nVmLck:	       0 kB\nVmPin:	       0 kB\nVmHWM:	    4368 kB\nVmRSS:	    4368 kB\nRssAnon:	     600 kB\nRssFile:	    3768 kB\nRssShmem:	       0 kB\nVmData:	     432 kB\nVmStk:	     132 kB\nVmExe:	       4 kB\nVmLib:	    4728 kB\nVmPTE:	      60 kB\nVmSwap:	       0 kB\nHugetlbPages:	       0 kB\nCoreDumping:	0\nTHP_enabled:	1\nThreads:	1\nSigQ:	0/128166\nSigPnd:	0000000000000000\nShdPnd:	0000000000000000\nSigBlk:	0000000000004002\nSigIgn:	0000000000001000\nSigCgt:	0000000000000000\nCapInh:	0000000000000000\nCapPrm:	0000000000000000\nCapEff:	0000000000000000\nCapBnd:	000001ffffffffff\nCapAmb:	0000000000000000\nNoNewPrivs:	1\nSeccomp:	2\nSeccomp_filters:	9\nSpeculation_Store_Bypass:	vulnerable\nSpeculationI
35470608953		read	0	11	38	4095	unconfined\n
35470614546		read	0	1	38	1024	2{z -V
35470615013		read	0	0	38	1024	
35470620604		read	0	4	38	1024	1000-V
35470621081		read	0	0	38	1024	
35470629038		read	0	86	38	1024	0::/user.slice/user-1000.slice/user@1000.service/session.slice/pipewire-pulse.service\n
35470631051		read	0	0	38	1024	
35481410159		read	0	12	38	1024	dbus-daemon\n
35481411830		read	0	0	38	1024	
35481431176		read	0	105	38	4104	/usr/bin/dbus-daemon
